Par_name Par_value Par_error
Xray-peak 1545 193
centroid 1523.67 271.298
concentration 0.799196 0.0019685
M20 -4.62044 0.032575
Cas 8.55483 0.07415
cAs 1.00654 0.0002
caS 0.466752 0.004857
ww 0.051100687 0.00055665
ell 0.38819577 0.0041635
PA 16.0305 0.2765
P10 0.000318737 7.4325e-06
P20 4.15012e-05 9.655e-07
P30 7.30712e-06 2.59035e-07
P40 1.31386e-06 8.0035e-08
