Par_name Par_value Par_error
Xray-peak 1041 1028
centroid 1097.26 1016.67
concentration 0.239246 0.0002245
M20 -1.28445 0.00328
Cas 3.98007 0.004455
cAs 1.10776 0.000635
caS 0.713407 0.000524
ww 0.016711125 7e-05
ell 0.96851737 0.0017095
PA 56.0130 0.26015
P10 1.57097e-05 1.176e-07
P20 2.81588e-07 3.533e-09
P30 8.43106e-08 1.2327e-09
P40 8.47328e-08 7.603e-10
