Par_name Par_value Par_error
Xray-peak 811 823
centroid 816.53 806.227
concentration 0.322730 0.001643
M20 -2.39420 0.0273
Cas 4.49699 0.017715
cAs 1.37666 0.00388
caS 1.03433 0.0027255
ww 0.010840299 0.0003035
ell 0.83646674 0.0047865
PA 71.8022 0.7786
P10 2.62867e-05 1.0231e-06
P20 1.71341e-06 9.927e-08
P30 1.67079e-07 1.5193e-08
P40 4.56795e-09 1.48597e-09
