Par_name Par_value Par_error
Xray-peak 1062 1050
centroid 1015.33 989.509
concentration 0.198271 0.000501
M20 -2.02369 0.006585
Cas 3.97807 0.00695
cAs 1.53529 0.001505
caS 1.11566 0.0008415
ww 0.026710827 0.0001335
ell 0.93053725 0.001387
PA -18.3917 0.4403
P10 6.60273e-05 5.7235e-07
P20 1.05762e-06 2.973e-08
P30 2.29378e-08 2.1556e-09
P40 1.84458e-08 1.1134e-09
