Par_name Par_value Par_error
Xray-peak 772 214
centroid 779.461 221.584
concentration 0.306058 0.0018545
M20 -0.855062 0.0187825
Cas 4.32331 0.01925
cAs 1.03081 0.00144
caS 1.02799 0.003871
ww 0.016718531 0.00030675
ell 0.62418693 0.006364
PA 5.76334 0.278615
P10 9.05375e-06 6.8576e-07
P20 9.73654e-06 3.14175e-07
P30 1.71135e-06 6.691e-08
P40 4.76337e-07 2.33115e-08
