Par_name Par_value Par_error
Xray-peak 1032 1041
centroid 1034.87 1045.59
concentration 0.389125 0.0011995
M20 -3.09941 0.00626
Cas 6.05146 0.010205
cAs 1.26040 0.00249
caS 0.894894 0.0017205
ww 0.0019684887 0.00021947
ell 0.92219243 0.002629
PA -72.8482 0.90065
P10 1.38245e-06 1.47735e-07
P20 3.78617e-07 2.63445e-08
P30 2.06236e-07 9.896e-09
P40 2.28865e-08 1.84135e-09
