Par_name Par_value Par_error
Xray-peak 1028 1134
centroid 999.196 1102.65
concentration 0.730184 0.00814
M20 -2.81288 0.10217
Cas 4.27296 0.15582
cAs 1.12021 0.001805
caS 1.03231 0.014084
ww 0.034753344 0.00194575
ell 0.39547895 0.0205015
PA -31.4137 1.20845
P10 0.000262045 2.26785e-05
P20 2.15253e-05 2.75005e-06
P30 4.51770e-06 6.43565e-07
P40 1.30263e-06 2.5864e-07
