Par_name Par_value Par_error
Xray-peak 898 878
centroid 895.408 894.955
concentration 0.301735 0.001507
M20 -2.31735 0.02936
Cas 4.51735 0.016115
cAs 1.38117 0.003815
caS 1.02215 0.002448
ww 0.010418939 0.0002711
ell 0.91112807 0.003941
PA -35.0003 1.12595
P10 2.01750e-05 7.374e-07
P20 5.90320e-07 4.66655e-08
P30 4.75995e-10 7.03544e-10
P40 2.05278e-08 2.41495e-09
