Par_name Par_value Par_error
Xray-peak 690 692
centroid 667.445 680.893
concentration 0.267257 0.0007085
M20 -2.34488 0.02215
Cas 5.06139 0.018145
cAs 1.45999 0.001
caS 1.03338 0.0011475
ww 0.0098439763 0.000165175
ell 0.95001278 0.0023635
PA -44.6273 0.87715
P10 1.00285e-05 2.49705e-07
P20 1.74096e-07 1.09605e-08
P30 3.88454e-07 6.795e-09
P40 7.85863e-08 1.8959e-09
