Par_name Par_value Par_error
Xray-peak 767 753
centroid 757.155 766.833
concentration 0.319065 0.0016845
M20 -2.17987 0.028055
Cas 4.21816 0.010785
cAs 1.35322 0.003885
caS 1.02302 0.002858
ww 0.0066806614 0.000336205
ell 0.92280270 0.009578
PA 52.1990 1.1671
P10 2.82484e-05 1.39645e-06
P20 7.06413e-07 6.09805e-08
P30 2.52201e-10 7.26871e-10
P40 7.91810e-10 5.78745e-10
