Par_name Par_value Par_error
Xray-peak 659 686
centroid 674.238 553.663
concentration 0.108288 0.0003805
M20 -1.28837 0.003752
Cas 2.81771 0.004445
cAs 1.39010 0.001395
caS 0.971499 0.001196
ww 0.060723811 0.0001401
ell 0.82982925 0.000895
PA -89.1012 0.1954
P10 0.000327320 1.242e-06
P20 9.63474e-08 7.48545e-09
P30 2.91935e-07 5.575e-09
P40 4.31904e-08 9.7825e-10
