Par_name Par_value Par_error
Xray-peak 1044 1034
centroid 1024.5 1042.38
concentration 0.240626 0.000786
M20 -2.17463 0.017375
Cas 4.04931 0.011985
cAs 1.20489 0.002435
caS 0.886437 0.001351
ww 0.010917085 0.0001932
ell 0.89989204 0.0023715
PA 49.0490 0.46975
P10 1.63627e-05 4.158e-07
P20 7.08272e-07 2.48985e-08
P30 8.33794e-08 4.04785e-09
P40 1.63879e-12 3.20443e-11
