Par_name Par_value Par_error
Xray-peak 856 968
centroid 850.995 877.562
concentration 0.0600153 0.00079475
M20 -0.856092 0.0056635
Cas 2.08842 0.00594
cAs 1.51262 0.00283
caS 0.984445 0.0022515
ww 0.084632811 0.00035435
ell 0.90955779 0.003823
PA 33.9306 1.00095
P10 0.000772362 5.193e-06
P20 1.22992e-05 1.7865e-07
P30 4.73898e-07 2.3259e-08
P40 8.54952e-08 6.48175e-09
