Par_name Par_value Par_error
Xray-peak 825 767
centroid 829.966 785.34
concentration 0.261191 0.001408
M20 -1.87928 0.02829
Cas 4.10418 0.015695
cAs 1.57739 0.00465
caS 0.975963 0.002225
ww 0.012190707 0.0003477
ell 0.63798067 0.0033235
PA -17.6161 0.20925
P10 3.18070e-05 1.2146e-06
P20 1.38172e-05 2.909e-07
P30 2.11104e-06 5.9345e-08
P40 6.32826e-07 1.95945e-08
