Par_name Par_value Par_error
Xray-peak 760 761
centroid 756.88 756.997
concentration 0.448920 0.0018505
M20 -2.99195 0.011175
Cas 5.56122 0.030585
cAs 1.27176 0.00507
caS 0.871865 0.003188
ww 0.0023272222 0.000197975
ell 0.94316390 0.005249
PA -74.7550 2.09675
P10 2.57467e-06 3.49155e-07
P20 1.50990e-07 2.87265e-08
P30 6.14994e-08 8.27035e-09
P40 5.31558e-09 1.30979e-09
