Par_name Par_value Par_error
Xray-peak 517 513
centroid 531.765 493.681
concentration 0.140388 0.0023145
M20 -1.29678 0.0171335
Cas 2.85801 0.02127
cAs 1.59276 0.00622
caS 1.23527 0.00364
ww 0.037757957 0.00077025
ell 0.79579357 0.0069025
PA 35.6351 0.7183
P10 0.000142314 5.374e-06
P20 5.86702e-06 3.2528e-07
P30 2.96784e-07 2.87655e-08
P40 6.53474e-08 9.2067e-09
