Par_name Par_value Par_error
Xray-peak 746 742
centroid 723.158 715.035
concentration 0.224567 0.001731
M20 -1.37395 0.01542
Cas 3.98183 0.027305
cAs 1.39388 0.003355
caS 0.906700 0.002178
ww 0.047576214 0.00035045
ell 0.54791262 0.002659
PA -41.4105 0.1491
P10 0.000129757 3.022e-06
P20 3.08930e-05 4.013e-07
P30 3.19394e-08 4.09025e-09
P40 7.67626e-07 2.17905e-08
