Par_name Par_value Par_error
Xray-peak 752 754
centroid 770.499 750.74
concentration 0.302113 0.001483
M20 -2.80156 0.052705
Cas 4.89728 0.03249
cAs 1.48169 0.00417
caS 1.01232 0.0028215
ww 0.017386976 0.0003666
ell 0.87985446 0.0067595
PA -52.6504 0.849
P10 3.55538e-05 1.23605e-06
P20 9.02588e-07 6.8875e-08
P30 7.09349e-08 9.49295e-09
P40 2.09944e-08 2.90705e-09
