Par_name Par_value Par_error
Xray-peak 727 735
centroid 751.472 753.384
concentration 0.447028 0.0006685
M20 -2.07004 0.030895
Cas 5.92106 0.0049
cAs 1.26551 0.000925
caS 0.622330 0.0009675
ww 0.012202492 6.945e-05
ell 0.91049274 0.00144
PA 11.0213 0.39345
P10 1.33637e-05 1.4265e-07
P20 8.43876e-08 3.32295e-09
P30 1.44025e-09 1.4457e-10
P40 2.57820e-11 1.32003e-11
