Par_name Par_value Par_error
Xray-peak 855 853
centroid 852.101 857.45
concentration 0.360787 0.0013385
M20 -3.43456 0.02472
Cas 6.16022 0.025
cAs 1.33559 0.00383
caS 0.930451 0.0021935
ww 0.0017097637 9.167e-05
ell 0.86981147 0.0035185
PA -9.06783 0.72197
P10 2.13271e-06 2.2486e-07
P20 1.12375e-06 6.073e-08
P30 5.18844e-08 5.4034e-09
P40 2.62071e-10 2.73008e-10
