Par_name Par_value Par_error
Xray-peak 651 467
centroid 662.441 539.711
concentration 0.122965 0.0014725
M20 -0.774466 0.0089775
Cas 3.08558 0.02028
cAs 1.28712 0.0039
caS 1.21120 0.002335
ww 0.082667080 0.00063195
ell 0.71085977 0.002922
PA -9.12988 0.334505
P10 0.000717675 9.5435e-06
P20 4.57822e-05 7.338e-07
P30 3.55548e-06 1.0657e-07
P40 7.90825e-07 3.33945e-08
