Par_name Par_value Par_error
Xray-peak 912 913
centroid 960.959 865.707
concentration 0.215457 0.000927
M20 -1.33723 0.00548
Cas 3.57256 0.01873
cAs 1.36555 0.0024
caS 0.745300 0.001382
ww 0.055424376 0.00021675
ell 0.76065838 0.002631
PA 47.2696 0.2413
P10 0.000296251 2.037e-06
P20 8.20333e-06 9.9195e-08
P30 2.53069e-07 6.62e-09
P40 3.10631e-08 1.53895e-09
