Par_name Par_value Par_error
Xray-peak 862 859
centroid 890.644 901.311
concentration 0.277026 0.0013715
M20 -0.924292 0.009508
Cas 4.99995 0.022215
cAs 1.56116 0.00392
caS 1.00780 0.001984
ww 0.039006890 0.00033885
ell 0.79033595 0.003382
PA -16.4823 0.41055
P10 0.000188483 2.847e-06
P20 8.41834e-06 2.1675e-07
P30 1.71360e-06 5.307e-08
P40 5.85170e-07 1.95365e-08
