Par_name Par_value Par_error
Xray-peak 1185 792
centroid 880.993 823.617
concentration 0.0409516 0.00062845
M20 -0.704004 0.0019425
Cas 0.631453 0.0047225
cAs 1.15661 0.00164
caS 0.719734 0.002547
ww 0.28041455 0.000373
ell 0.74716513 0.0049125
PA 79.9871 0.4065
P10 0.00744448 1.4355e-05
P20 0.00109686 3.2e-06
P30 0.000293348 1.109e-06
P40 9.99755e-05 4.4045e-07
