Par_name Par_value Par_error
Xray-peak 774 871
centroid 748.351 813.586
concentration 0.210937 0.0014195
M20 -1.41801 0.013945
Cas 4.18911 0.026955
cAs 1.73076 0.004475
caS 1.15667 0.0025175
ww 0.062566521 0.00052105
ell 0.79828854 0.003719
PA 11.0151 0.4658
P10 0.000434835 5.692e-06
P20 1.19121e-05 4.2835e-07
P30 2.14254e-07 2.8483e-08
P40 8.87308e-08 1.00508e-08
