Par_name Par_value Par_error
Xray-peak 1014 1034
centroid 1105.76 999.518
concentration 0.194915 0.000605
M20 -1.57037 0.00808
Cas 3.79580 0.01158
cAs 1.59406 0.002025
caS 1.14735 0.0012975
ww 0.045506972 0.000168
ell 0.94076889 0.0021695
PA 18.8710 0.67255
P10 0.000192622 1.3645e-06
P20 9.37800e-07 3.7539e-08
P30 2.06324e-08 2.5428e-09
P40 4.84347e-08 2.97135e-09
