Par_name Par_value Par_error
Xray-peak 922 1197
centroid 856.982 1102.42
concentration 0.570763 0.0040075
M20 -4.51147 0.02966
Cas 9.98967 0.00565
cAs 1.06184 0
caS 0.826631 0.0057255
ww 0.10742901 0.0010265
ell 0.56157289 0.028898
PA -35.8166 0.23805
P10 0.00142167 2.77e-05
P20 0.000159340 3.481e-06
P30 2.71277e-05 8.989e-07
P40 5.17974e-06 2.6479e-07
