Par_name Par_value Par_error
Xray-peak 64 62
centroid 63.0549 63.2861
concentration 0.104046 0.012639
M20 -0.588569 0.0613885
Cas 2.02412 0.123125
cAs 1.64740 0.03366
caS 1.46019 0.013855
ww 0.016906251 0.0065018
ell 0.98546618 0.0321295
PA -11.6823 54.5303
P10 0.000116222 9.34352e-05
P20 7.26028e-07 6.30604e-06
P30 8.81582e-07 2.60097e-06
P40 2.50747e-07 9.13993e-07
