Par_name Par_value Par_error
Xray-peak 99 97
centroid 99.0928 98.285
concentration 0.0797386 0.0076421
M20 -0.576798 0.0322365
Cas 1.78713 0.08848
cAs 1.73595 0.0162
caS 1.49322 0.01074
ww 0.0079894855 0.00289461
ell 0.95451223 0.031297
PA -63.0859 18.0359
P10 2.38991e-05 2.35096e-05
P20 3.28132e-06 3.67515e-06
P30 1.31486e-06 1.44223e-06
P40 5.79134e-07 5.92942e-07
