Par_name Par_value Par_error
Xray-peak 32 30
centroid 31.717 30.0094
concentration 0.141509 0.027697
M20 -0.594010 0.11938
Cas 2.32730 0.209365
cAs 1.61321 0.0761
caS 1.35744 0.03712
ww 0.010335876 0.00594245
ell 0.92201369 0.0592975
PA -89.2572 35.7398
P10 2.60653e-05 0.000150204
P20 8.22762e-06 2.57522e-05
P30 6.61013e-06 1.16857e-05
P40 7.71075e-06 6.84597e-06
