Par_name Par_value Par_error
Xray-peak 35 33
centroid 34.3548 32.7419
concentration 0.137097 0.023744
M20 -0.615647 0.115542
Cas 2.48359 0.25706
cAs 1.59677 0.06306
caS 1.35395 0.032155
ww 0.010131894 0.00679855
ell 0.85876827 0.058289
PA 80.2892 11.0369
P10 0.000124071 0.000180352
P20 7.05661e-05 6.06881e-05
P30 1.49784e-05 1.56902e-05
P40 1.45578e-05 1.00189e-05
