Par_name Par_value Par_error
Xray-peak 101 99
centroid 100.93 100.215
concentration 0.0779055 0.00720145
M20 -0.576055 0.031439
Cas 1.77116 0.0859
cAs 1.73563 0.018125
caS 1.49607 0.013925
ww 0.0081660956 0.00327867
ell 0.94443168 0.03078
PA -65.5345 16.9911
P10 2.05859e-05 2.5742e-05
P20 2.64328e-06 3.83547e-06
P30 9.36897e-07 1.06315e-06
P40 6.31946e-07 6.60331e-07
