Par_name Par_value Par_error
Xray-peak 34 32
centroid 33.3548 31.7419
concentration 0.129032 0.0251445
M20 -0.615647 0.110721
Cas 2.48359 0.29025
cAs 1.54032 0.063115
caS 1.32617 0.034615
ww 0.0098177623 0.0057741
ell 0.85876827 0.0684175
PA 80.2892 10.3981
P10 0.000134772 0.00020636
P20 8.14480e-05 8.24187e-05
P30 1.83698e-05 2.08424e-05
P40 1.89711e-05 1.25955e-05
