Par_name Par_value Par_error
Xray-peak 69 67
centroid 68.4949 68.2904
concentration 0.0984849 0.0121351
M20 -0.572922 0.0472665
Cas 2.05552 0.169205
cAs 1.64394 0.03291
caS 1.46212 0.01843
ww 0.012916166 0.0047059
ell 0.95738596 0.040988
PA 35.6155 74.8606
P10 7.25300e-05 5.80314e-05
P20 1.27910e-06 3.95398e-06
P30 1.03441e-06 1.8037e-06
P40 1.82118e-07 7.03841e-07
