Par_name Par_value Par_error
Xray-peak 37 35
centroid 36.2239 34.8209
concentration 0.126866 0.022562
M20 -0.572060 0.100488
Cas 2.35129 0.22941
cAs 1.62687 0.05567
caS 1.38889 0.033375
ww 0.0095710144 0.0072588
ell 0.86408809 0.0541605
PA 75.1716 10.5431
P10 0.000133574 0.000213871
P20 6.70714e-05 6.01172e-05
P30 1.91584e-05 1.71932e-05
P40 1.87819e-05 9.93635e-06
