Par_name Par_value Par_error
Xray-peak 35 33
centroid 34.3548 32.7419
concentration 0.137097 0.023128
M20 -0.615647 0.104782
Cas 2.48359 0.253505
cAs 1.59677 0.066145
caS 1.35395 0.030055
ww 0.010642073 0.00588835
ell 0.85876827 0.0689885
PA 80.2892 11.0782
P10 0.000123119 0.000198858
P20 6.96289e-05 6.42661e-05
P30 1.46960e-05 1.54008e-05
P40 1.42027e-05 1.11765e-05
