Par_name Par_value Par_error
Xray-peak 60 58
centroid 59.3974 59.0945
concentration 0.107492 0.0163836
M20 -0.599493 0.0536965
Cas 2.05251 0.14367
cAs 1.66450 0.03696
caS 1.45097 0.01469
ww 0.016938621 0.0064962
ell 0.86919354 0.0427455
PA 11.9348 11.7009
P10 8.40443e-05 8.47539e-05
P20 2.09741e-05 1.23078e-05
P30 2.21320e-07 1.92368e-06
P40 1.52041e-06 1.81164e-06
