Par_name Par_value Par_error
Xray-peak 61 59
centroid 60.487 60.0584
concentration 0.107143 0.013767
M20 -0.602769 0.0584345
Cas 2.05251 0.149705
cAs 1.66234 0.02875
caS 1.45059 0.017255
ww 0.016604153 0.0066637
ell 0.89604382 0.043651
PA 14.2073 11.6431
P10 7.37114e-05 8.2037e-05
P20 1.93134e-05 1.46797e-05
P30 1.16752e-07 1.40646e-06
P40 1.89696e-06 1.7418e-06
