Par_name Par_value Par_error
Xray-peak 118 116
centroid 117.231 116.426
concentration 0.0770677 0.0057925
M20 -0.598848 0.0248295
Cas 1.81032 0.082895
cAs 1.75470 0.01603
caS 1.50507 0.007935
ww 0.0063711811 0.00237022
ell 0.97925358 0.0192785
PA -78.0104 33.3428
P10 7.18959e-06 1.0125e-05
P20 6.52655e-07 1.57015e-06
P30 3.74497e-07 8.07514e-07
P40 1.33264e-06 6.8764e-07
