Par_name Par_value Par_error
Xray-peak 96 94
centroid 95.6769 94.8699
concentration 0.0825175 0.00825415
M20 -0.581052 0.034331
Cas 1.79066 0.069775
cAs 1.72727 0.021045
caS 1.49617 0.010485
ww 0.011133784 0.00344095
ell 0.94003966 0.031363
PA -52.7660 14.1944
P10 1.34139e-05 2.3484e-05
P20 3.81343e-06 4.06754e-06
P30 2.51853e-06 1.97643e-06
P40 8.70215e-08 2.92791e-07
