Par_name Par_value Par_error
Xray-peak 69 67
centroid 68.3893 68.4173
concentration 0.0992366 0.0130571
M20 -0.571115 0.0454205
Cas 2.07487 0.156545
cAs 1.64631 0.029155
caS 1.46424 0.01717
ww 0.014695984 0.0061329
ell 0.96727016 0.033575
PA 38.3167 77.162
P10 9.10522e-05 8.9584e-05
P20 1.44220e-06 5.68378e-06
P30 9.59011e-07 2.16826e-06
P40 1.30392e-07 7.37707e-07
