Par_name Par_value Par_error
Xray-peak 32 30
centroid 31.717 30.0094
concentration 0.141509 0.027215
M20 -0.594010 0.123668
Cas 2.32730 0.239075
cAs 1.58491 0.066865
caS 1.34801 0.040635
ww 0.010519256 0.00751485
ell 0.92201369 0.0665845
PA -89.2572 45.6049
P10 2.69860e-05 0.000160209
P20 8.73626e-06 3.45223e-05
P30 7.19840e-06 1.2573e-05
P40 8.61188e-06 9.08392e-06
