Par_name Par_value Par_error
Xray-peak 57 55
centroid 55.9317 55.964
concentration 0.118705 0.0159788
M20 -0.617233 0.065338
Cas 2.06778 0.146735
cAs 1.66906 0.040335
caS 1.44405 0.019235
ww 0.015199882 0.00739915
ell 0.96198095 0.0342135
PA 15.5975 43.1401
P10 0.000129929 0.000130352
P20 3.50710e-06 7.39294e-06
P30 2.37585e-06 3.24162e-06
P40 3.46681e-07 8.66255e-07
