Par_name Par_value Par_error
Xray-peak 60 58
centroid 59.3974 59.0945
concentration 0.107492 0.0143416
M20 -0.599493 0.052143
Cas 2.05251 0.13531
cAs 1.66450 0.0385
caS 1.45097 0.017435
ww 0.016856040 0.0062583
ell 0.86919354 0.0424865
PA 11.9348 11.895
P10 8.38203e-05 7.59662e-05
P20 2.08753e-05 1.27627e-05
P30 2.19824e-07 1.42602e-06
P40 1.50703e-06 1.56565e-06
