Par_name Par_value Par_error
Xray-peak 62 60
centroid 60.9753 61.1265
concentration 0.108025 0.012571
M20 -0.615327 0.0637425
Cas 2.02648 0.1612
cAs 1.64815 0.037575
caS 1.44857 0.020365
ww 0.014929829 0.00747101
ell 0.97736457 0.038222
PA 19.4402 69.1898
P10 0.000116903 0.000114384
P20 4.18792e-06 9.29358e-06
P30 1.68715e-07 2.05016e-06
P40 1.70784e-06 1.94943e-06
