Par_name Par_value Par_error
Xray-peak 46 44
centroid 45.0788 44.7833
concentration 0.118227 0.0193654
M20 -0.585511 0.0737035
Cas 2.29624 0.263565
cAs 1.59606 0.0494
caS 1.37384 0.02358
ww 0.012596699 0.0061476
ell 0.93571577 0.0497165
PA 31.6150 76.5727
P10 0.000167918 0.000161995
P20 9.76319e-06 2.05204e-05
P30 3.90191e-08 3.12836e-06
P40 4.09691e-06 3.89016e-06
