Par_name Par_value Par_error
Xray-peak 30 28
centroid 29.5625 28.3542
concentration 0.135417 0.03025
M20 -0.588454 0.117673
Cas 2.23198 0.18954
cAs 1.61458 0.071775
caS 1.30787 0.0377
ww 0.011859486 0.00682845
ell 0.84463886 0.083291
PA -74.1442 16.828
P10 0.000129964 0.00024001
P20 5.06557e-05 5.97279e-05
P30 4.37301e-06 1.29309e-05
P40 7.72074e-06 1.03834e-05
