Par_name Par_value Par_error
Xray-peak 82 80
centroid 81.4288 80.3789
concentration 0.0850277 0.0125896
M20 -0.598597 0.0342
Cas 1.87331 0.08032
cAs 1.68577 0.0278
caS 1.48468 0.01215
ww 0.012271076 0.00473315
ell 0.92206595 0.0266905
PA 89.7033 12.3764
P10 1.12360e-05 2.20189e-05
P20 1.17270e-05 1.02682e-05
P30 1.01197e-06 1.67625e-06
P40 9.15023e-07 1.02214e-06
