Par_name Par_value Par_error
Xray-peak 124 122
centroid 122.991 122.699
concentration 0.0707744 0.0064115
M20 -0.594595 0.0251115
Cas 1.74743 0.055005
cAs 1.74771 0.015305
caS 1.50563 0.0097
ww 0.0071934019 0.00255151
ell 0.99282557 0.01751
PA -78.2045 60.0818
P10 1.21139e-05 1.45184e-05
P20 2.06730e-07 9.9177e-07
P30 4.00009e-07 6.29372e-07
P40 1.21093e-06 6.89158e-07
