Par_name Par_value Par_error
Xray-peak 31 29
centroid 30.6224 29.1122
concentration 0.132653 0.031532
M20 -0.611060 0.126561
Cas 2.23198 0.28359
cAs 1.62245 0.05889
caS 1.31179 0.0417
ww 0.0097987430 0.0062575
ell 0.93876636 0.0700385
PA -73.7074 21.4235
P10 5.97150e-05 0.00023946
P20 2.74678e-05 3.77642e-05
P30 3.73282e-06 1.24752e-05
P40 7.54852e-06 8.47272e-06
