Par_name Par_value Par_error
Xray-peak 52 50
centroid 51.1633 51.1347
concentration 0.102041 0.0161931
M20 -0.594581 0.071533
Cas 1.97757 0.23992
cAs 1.60816 0.044635
caS 1.41180 0.01757
ww 0.015291169 0.0065559
ell 0.93476564 0.0455145
PA 47.4259 75.4494
P10 0.000163732 0.000181727
P20 5.77012e-06 1.23907e-05
P30 7.65041e-07 3.84116e-06
P40 3.19315e-06 3.3986e-06
