Par_name Par_value Par_error
Xray-peak 71 69
centroid 70.642 70.1026
concentration 0.0978520 0.011239
M20 -0.587157 0.0455145
Cas 2.05461 0.171255
cAs 1.65632 0.02652
caS 1.45744 0.019225
ww 0.012890482 0.005565
ell 0.95899484 0.029147
PA 43.2885 76.7903
P10 4.71426e-05 6.01685e-05
P20 1.53393e-06 5.37049e-06
P30 7.39899e-07 1.82572e-06
P40 3.86865e-08 5.3446e-07
