Par_name Par_value Par_error
Xray-peak 94 92
centroid 93.8968 92.8023
concentration 0.0857558 0.00905005
M20 -0.580278 0.0344715
Cas 1.77752 0.11647
cAs 1.72674 0.018635
caS 1.49901 0.011845
ww 0.012026522 0.00432109
ell 0.97022697 0.032799
PA -49.7548 22.1429
P10 1.07245e-05 1.74537e-05
P20 3.36383e-06 3.24782e-06
P30 3.56539e-06 2.49612e-06
P40 1.68038e-07 4.15616e-07
