Par_name Par_value Par_error
Xray-peak 67 65
centroid 66.0485 66.3881
concentration 0.0997305 0.0103058
M20 -0.582162 0.050483
Cas 2.04122 0.07692
cAs 1.64151 0.02301
caS 1.46092 0.017
ww 0.016120081 0.00685485
ell 0.98786867 0.0341065
PA -28.9580 55.1339
P10 0.000116607 0.000102496
P20 1.88839e-07 4.37032e-06
P30 7.11249e-08 1.38176e-06
P40 4.73229e-07 1.05398e-06
