Par_name Par_value Par_error
Xray-peak 29 27
centroid 28.6667 26.8851
concentration 0.149425 0.0363715
M20 -0.651701 0.136684
Cas 2.34784 0.36506
cAs 1.58621 0.07113
caS 1.31673 0.040775
ww 0.013639353 0.00694595
ell 0.81084909 0.0829305
PA -77.2811 15.093
P10 5.66749e-05 0.000223532
P20 9.95739e-05 8.76483e-05
P30 3.44685e-06 1.34289e-05
P40 5.44306e-07 3.59576e-06
