Par_name Par_value Par_error
Xray-peak 37 35
centroid 36.203 34.6917
concentration 0.127820 0.026863
M20 -0.581643 0.11571
Cas 2.35129 0.258905
cAs 1.58647 0.05388
caS 1.36675 0.02991
ww 0.0090793273 0.00688825
ell 0.77624621 0.064633
PA 75.7736 9.57275
P10 0.000160954 0.00020625
P20 9.07887e-05 5.88931e-05
P30 2.15416e-05 1.59321e-05
P40 1.78621e-05 1.19045e-05
