Par_name Par_value Par_error
Xray-peak 74 72
centroid 74.2911 72.7622
concentration 0.0955556 0.0102124
M20 -0.590220 0.0436555
Cas 1.90194 0.19357
cAs 1.70222 0.02381
caS 1.47629 0.01363
ww 0.011031071 0.0053911
ell 0.94651104 0.0371655
PA 26.6586 65.7432
P10 2.06281e-05 3.31217e-05
P20 9.20077e-08 4.14997e-06
P30 1.39352e-06 1.70193e-06
P40 5.18031e-07 9.44506e-07
