Par_name Par_value Par_error
Xray-peak 27 25
centroid 26.5833 24.631
concentration 0.154762 0.038909
M20 -0.718814 0.164291
Cas 2.54258 0.62604
cAs 1.55952 0.07199
caS 1.24868 0.05602
ww 0.0099818204 0.0084428
ell 0.89112204 0.064584
PA -82.2959 11.6881
P10 0.000176004 0.000401907
P20 9.90872e-05 8.70499e-05
P30 4.77754e-06 1.19458e-05
P40 4.81066e-07 5.31122e-06
